id,platform,post_id,url,tagged_account_handle,tagged_hashtags,language,author_handle,author_display_name,category,text,created_at,retrieved_at,media_json,metrics_json,raw_json,account_id,reply_to_post_id,quoted_post_id
11,x,2017729270206869564,https://x.com/ICEgov/status/2017729270206869564,"[""HSI_SanAntonio""]",,en,ICEgov,U.S. Immigration and Customs Enforcement,government,RT @HSI_SanAntonio: Major victory for ICE HSI: San Antonio woman gets 11 years in prison and $955K penalty for masterminding a deadly alien…,Sat Jan 31 22:38:40 +0000 2026,2026-02-01T18:39:11.683227+00:00,[],"{""favorite_count"": 0, ""retweet_count"": 619, ""reply_count"": 0, ""quote_count"": 0, ""bookmark_count"": 0, ""views"": null}","{""created_at"": ""Sat Jan 31 22:38:40 +0000 2026"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": null, ""tagged_users"": [""HSI_SanAntonio""], ""tagged_hashtags"": [], ""favorite_count"": 0, ""bookmark_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 619, ""text"": ""RT @HSI_SanAntonio: Major victory for ICE HSI: San Antonio woman gets 11 years in prison and $955K penalty for masterminding a deadly alien…"", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""39384517"", ""id"": ""2017729270206869564"", ""conversation_id"": ""2017729270206869564"", ""source"": ""<a href=\""https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>"", ""views"": null, ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/ICEgov/status/2017729270206869564""}",1,,
12,x,2017726043881140405,https://x.com/ICEgov/status/2017726043881140405,"[""WhiteHouse""]",,en,ICEgov,U.S. Immigration and Customs Enforcement,government,"RT @WhiteHouse: 🚨 ICE is taking CHILD ABUSERS and VIOLENT ASSAILANTS off our streets.

Jose Garcia-Mendoza, a criminal illegal alien from M…",Sat Jan 31 22:25:51 +0000 2026,2026-02-01T18:39:11.683247+00:00,[],"{""favorite_count"": 0, ""retweet_count"": 3176, ""reply_count"": 0, ""quote_count"": 0, ""bookmark_count"": 0, ""views"": null}","{""created_at"": ""Sat Jan 31 22:25:51 +0000 2026"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": null, ""tagged_users"": [""WhiteHouse""], ""tagged_hashtags"": [], ""favorite_count"": 0, ""bookmark_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 3176, ""text"": ""RT @WhiteHouse: 🚨 ICE is taking CHILD ABUSERS and VIOLENT ASSAILANTS off our streets.\n\nJose Garcia-Mendoza, a criminal illegal alien from M…"", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""39384517"", ""id"": ""2017726043881140405"", ""conversation_id"": ""2017726043881140405"", ""source"": ""<a href=\""https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>"", ""views"": null, ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/ICEgov/status/2017726043881140405""}",1,,
13,x,2017707250597392780,https://x.com/ICEgov/status/2017707250597392780,"[""DHSgov"", ""CNN""]",,en,ICEgov,U.S. Immigration and Customs Enforcement,government,"RT @DHSgov: This sob story being pushed by @CNN is PATHETIC.

ICE arrested Victor Eduardo Acurio- Suárez, a criminal illegal alien from Ecu…",Sat Jan 31 21:11:10 +0000 2026,2026-02-01T18:39:11.683268+00:00,[],"{""favorite_count"": 0, ""retweet_count"": 1515, ""reply_count"": 0, ""quote_count"": 0, ""bookmark_count"": 0, ""views"": null}","{""created_at"": ""Sat Jan 31 21:11:10 +0000 2026"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": null, ""tagged_users"": [""DHSgov"", ""CNN""], ""tagged_hashtags"": [], ""favorite_count"": 0, ""bookmark_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 1515, ""text"": ""RT @DHSgov: This sob story being pushed by @CNN is PATHETIC.\n\nICE arrested Victor Eduardo Acurio- Suárez, a criminal illegal alien from Ecu…"", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""39384517"", ""id"": ""2017707250597392780"", ""conversation_id"": ""2017707250597392780"", ""source"": ""<a href=\""https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>"", ""views"": null, ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/ICEgov/status/2017707250597392780""}",1,,
14,x,2017706919222276383,https://x.com/ICEgov/status/2017706919222276383,"[""PressSec""]",,en,ICEgov,U.S. Immigration and Customs Enforcement,government,"RT @PressSec: Sanctuary cities are sanctuaries for criminals

https://t.co/Al94hcal97",Sat Jan 31 21:09:51 +0000 2026,2026-02-01T18:39:11.683289+00:00,[],"{""favorite_count"": 0, ""retweet_count"": 1456, ""reply_count"": 0, ""quote_count"": 0, ""bookmark_count"": 0, ""views"": ""1""}","{""created_at"": ""Sat Jan 31 21:09:51 +0000 2026"", ""attached_urls"": [""https://www.washingtonexaminer.com/opinion/columnists/4441828/sanctuary-cities-are-sanctuaries-for-criminals/""], ""attached_urls2"": null, ""attached_media"": null, ""tagged_users"": [""PressSec""], ""tagged_hashtags"": [], ""favorite_count"": 0, ""bookmark_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 1456, ""text"": ""RT @PressSec: Sanctuary cities are sanctuaries for criminals\n\nhttps://t.co/Al94hcal97"", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""39384517"", ""id"": ""2017706919222276383"", ""conversation_id"": ""2017706919222276383"", ""source"": ""<a href=\""https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>"", ""views"": ""1"", ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/ICEgov/status/2017706919222276383""}",1,,
15,x,2017660122390990884,https://x.com/ICEgov/status/2017660122390990884,"[""Sec_Noem""]",,en,ICEgov,U.S. Immigration and Customs Enforcement,government,"RT @Sec_Noem: A Biden-appointed federal judge denied Minnesota's lawsuit to end Operation Metro Surge. 

This is a win for public safety an…",Sat Jan 31 18:03:54 +0000 2026,2026-02-01T18:39:11.683309+00:00,[],"{""favorite_count"": 0, ""retweet_count"": 1493, ""reply_count"": 0, ""quote_count"": 0, ""bookmark_count"": 0, ""views"": null}","{""created_at"": ""Sat Jan 31 18:03:54 +0000 2026"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": null, ""tagged_users"": [""Sec_Noem""], ""tagged_hashtags"": [], ""favorite_count"": 0, ""bookmark_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 1493, ""text"": ""RT @Sec_Noem: A Biden-appointed federal judge denied Minnesota's lawsuit to end Operation Metro Surge. \n\nThis is a win for public safety an…"", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""39384517"", ""id"": ""2017660122390990884"", ""conversation_id"": ""2017660122390990884"", ""source"": ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"", ""views"": null, ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/ICEgov/status/2017660122390990884""}",1,,
16,x,2017418868428329179,https://x.com/ICEgov/status/2017418868428329179,,,en,ICEgov,U.S. Immigration and Customs Enforcement,government,"FIRST-DEGREE ROBBERY

ICE St. Paul arrested Andrey Nikolayevich Kimchuk, a criminal illegal alien from Ukraine, Jan. 24.

He’s been convicted of first-degree robbery. https://t.co/xFhbRFbWQ9",Sat Jan 31 02:05:14 +0000 2026,2026-02-01T18:39:11.683327+00:00,"[{""url"": ""https://pbs.twimg.com/media/G_9PxOAXkAA-H4O.png"", ""type"": ""photo""}]","{""favorite_count"": 3312, ""retweet_count"": 942, ""reply_count"": 222, ""quote_count"": 36, ""bookmark_count"": 40, ""views"": ""35836""}","{""created_at"": ""Sat Jan 31 02:05:14 +0000 2026"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": [""https://pbs.twimg.com/media/G_9PxOAXkAA-H4O.png""], ""tagged_users"": [], ""tagged_hashtags"": [], ""favorite_count"": 3312, ""bookmark_count"": 40, ""quote_count"": 36, ""reply_count"": 222, ""retweet_count"": 942, ""text"": ""FIRST-DEGREE ROBBERY\n\nICE St. Paul arrested Andrey Nikolayevich Kimchuk, a criminal illegal alien from Ukraine, Jan. 24.\n\nHe’s been convicted of first-degree robbery. https://t.co/xFhbRFbWQ9"", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""39384517"", ""id"": ""2017418868428329179"", ""conversation_id"": ""2017418868428329179"", ""source"": ""<a href=\""https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>"", ""views"": ""35836"", ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/ICEgov/status/2017418868428329179""}",1,,
17,x,2017373573342494865,https://x.com/ICEgov/status/2017373573342494865,,,en,ICEgov,U.S. Immigration and Customs Enforcement,government,"• POSSESSING A STOLEN VEHICLE
• SELLING AMPHETAMINE
• DRUG POSSESSION
• ILLEGAL REENTRY
• OBSTRUCTING POLICE
• PUBLIC ORDER CRIMES

With six arrests between 2010 and 2014 in California, Fabian Pablo Beltran-Flores, a criminal illegal alien from Mexico, also has a whopping https://t.co/4tsVLRRctj",Fri Jan 30 23:05:15 +0000 2026,2026-02-01T18:39:11.683348+00:00,"[{""url"": ""https://pbs.twimg.com/media/G_8mkZdXIAEQASg.png"", ""type"": ""photo""}]","{""favorite_count"": 3584, ""retweet_count"": 1201, ""reply_count"": 200, ""quote_count"": 47, ""bookmark_count"": 43, ""views"": ""36011""}","{""created_at"": ""Fri Jan 30 23:05:15 +0000 2026"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": [""https://pbs.twimg.com/media/G_8mkZdXIAEQASg.png""], ""tagged_users"": [], ""tagged_hashtags"": [], ""favorite_count"": 3584, ""bookmark_count"": 43, ""quote_count"": 47, ""reply_count"": 200, ""retweet_count"": 1201, ""text"": ""• POSSESSING A STOLEN VEHICLE\n• SELLING AMPHETAMINE\n• DRUG POSSESSION\n• ILLEGAL REENTRY\n• OBSTRUCTING POLICE\n• PUBLIC ORDER CRIMES\n\nWith six arrests between 2010 and 2014 in California, Fabian Pablo Beltran-Flores, a criminal illegal alien from Mexico, also has a whopping https://t.co/4tsVLRRctj"", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""39384517"", ""id"": ""2017373573342494865"", ""conversation_id"": ""2017373573342494865"", ""source"": ""<a href=\""https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>"", ""views"": ""36011"", ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/ICEgov/status/2017373573342494865""}",1,,
18,x,2017354065034756125,https://x.com/ICEgov/status/2017354065034756125,,,en,ICEgov,U.S. Immigration and Customs Enforcement,government,"REAL TRUTH: Agitators obstructed a targeted enforcement operation in which ICE officers stopped a driver charged with domestic violence in Hennepin County.

FAKE NEWS LIES: ICE “stole a car,” “chased a random driver through Minneapolis,” “left the scene of an accident.”

Hennepin https://t.co/ITz4OXkSny",Fri Jan 30 21:47:44 +0000 2026,2026-02-01T18:39:11.683369+00:00,"[{""url"": ""https://pbs.twimg.com/media/G_8UBNMW0AAOkgF.png"", ""type"": ""photo""}, {""url"": ""https://pbs.twimg.com/media/G_8UYPXXoAAiD-E.jpg"", ""type"": ""photo""}, {""url"": ""https://pbs.twimg.com/media/G_8UYSbWgAAip-j.jpg"", ""type"": ""photo""}]","{""favorite_count"": 2493, ""retweet_count"": 855, ""reply_count"": 89, ""quote_count"": 25, ""bookmark_count"": 65, ""views"": ""54967""}","{""created_at"": ""Fri Jan 30 21:47:44 +0000 2026"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": [""https://pbs.twimg.com/media/G_8UBNMW0AAOkgF.png"", ""https://pbs.twimg.com/media/G_8UYPXXoAAiD-E.jpg"", ""https://pbs.twimg.com/media/G_8UYSbWgAAip-j.jpg""], ""tagged_users"": [], ""tagged_hashtags"": [], ""favorite_count"": 2493, ""bookmark_count"": 65, ""quote_count"": 25, ""reply_count"": 89, ""retweet_count"": 855, ""text"": ""REAL TRUTH: Agitators obstructed a targeted enforcement operation in which ICE officers stopped a driver charged with domestic violence in Hennepin County.\n\nFAKE NEWS LIES: ICE “stole a car,” “chased a random driver through Minneapolis,” “left the scene of an accident.”\n\nHennepin https://t.co/ITz4OXkSny"", ""is_quote"": true, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""39384517"", ""id"": ""2017354065034756125"", ""conversation_id"": ""2017354065034756125"", ""source"": ""<a href=\""https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>"", ""views"": ""54967"", ""in_reply_to_status_id"": null, ""quoted_status_id"": ""2016954956582908258"", ""url"": ""https://x.com/ICEgov/status/2017354065034756125""}",1,,2016954956582908258
19,x,2017350620425183514,https://x.com/ICEgov/status/2017350620425183514,"[""PressSec""]",,en,ICEgov,U.S. Immigration and Customs Enforcement,government,RT @PressSec: Every single crime committed by an illegal alien in the United States of America is 100% preventable.,Fri Jan 30 21:34:03 +0000 2026,2026-02-01T18:39:11.683394+00:00,[],"{""favorite_count"": 0, ""retweet_count"": 5296, ""reply_count"": 0, ""quote_count"": 0, ""bookmark_count"": 0, ""views"": null}","{""created_at"": ""Fri Jan 30 21:34:03 +0000 2026"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": null, ""tagged_users"": [""PressSec""], ""tagged_hashtags"": [], ""favorite_count"": 0, ""bookmark_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 5296, ""text"": ""RT @PressSec: Every single crime committed by an illegal alien in the United States of America is 100% preventable."", ""is_quote"": true, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""39384517"", ""id"": ""2017350620425183514"", ""conversation_id"": ""2017350620425183514"", ""source"": ""<a href=\""https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>"", ""views"": null, ""in_reply_to_status_id"": null, ""quoted_status_id"": ""2017336193797460176"", ""url"": ""https://x.com/ICEgov/status/2017350620425183514""}",1,,2017336193797460176
20,x,2017339625891582229,https://x.com/ICEgov/status/2017339625891582229,"[""Sec_Noem""]",,en,ICEgov,U.S. Immigration and Customs Enforcement,government,"RT @Sec_Noem: This is who we fight for.

There are countless Americans who live with a broken heart because an illegal immigrant, who shoul…",Fri Jan 30 20:50:21 +0000 2026,2026-02-01T18:39:11.683413+00:00,[],"{""favorite_count"": 0, ""retweet_count"": 8790, ""reply_count"": 0, ""quote_count"": 0, ""bookmark_count"": 0, ""views"": null}","{""created_at"": ""Fri Jan 30 20:50:21 +0000 2026"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": null, ""tagged_users"": [""Sec_Noem""], ""tagged_hashtags"": [], ""favorite_count"": 0, ""bookmark_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 8790, ""text"": ""RT @Sec_Noem: This is who we fight for.\n\nThere are countless Americans who live with a broken heart because an illegal immigrant, who shoul…"", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""39384517"", ""id"": ""2017339625891582229"", ""conversation_id"": ""2017339625891582229"", ""source"": ""<a href=\""https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>"", ""views"": null, ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/ICEgov/status/2017339625891582229""}",1,,
21,x,2016912441498579086,https://x.com/JDVance/status/2016912441498579086,"[""mazemoore""]",,en,JDVance,JD Vance,government,"RT @mazemoore: The Story of Alex Pretti.

Read by Elizabeth Warren. https://t.co/mxq7BkcEtx",Thu Jan 29 16:32:53 +0000 2026,2026-02-01T18:39:40.082440+00:00,"[{""url"": ""https://pbs.twimg.com/amplify_video_thumb/2016676075255058435/img/rojXl42eLqpktmbn.jpg"", ""type"": ""photo""}]","{""favorite_count"": 0, ""retweet_count"": 16898, ""reply_count"": 0, ""quote_count"": 0, ""bookmark_count"": 0, ""views"": ""11""}","{""created_at"": ""Thu Jan 29 16:32:53 +0000 2026"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": [""https://pbs.twimg.com/amplify_video_thumb/2016676075255058435/img/rojXl42eLqpktmbn.jpg""], ""tagged_users"": [""mazemoore""], ""tagged_hashtags"": [], ""favorite_count"": 0, ""bookmark_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 16898, ""text"": ""RT @mazemoore: The Story of Alex Pretti.\n\nRead by Elizabeth Warren. https://t.co/mxq7BkcEtx"", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""1542228578"", ""id"": ""2016912441498579086"", ""conversation_id"": ""2016912441498579086"", ""source"": ""<a href=\""https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>"", ""views"": ""11"", ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/JDVance/status/2016912441498579086""}",2,,
22,x,2016546882261045261,https://x.com/JDVance/status/2016546882261045261,,,en,JDVance,JD Vance,government,"How about federal law enforcement. Should they feel safe calling 911? Right now, they don't, because you've told your police officers not to help them.",Wed Jan 28 16:20:17 +0000 2026,2026-02-01T18:39:40.083078+00:00,[],"{""favorite_count"": 87259, ""retweet_count"": 14265, ""reply_count"": 6725, ""quote_count"": 657, ""bookmark_count"": 1067, ""views"": ""9210714""}","{""created_at"": ""Wed Jan 28 16:20:17 +0000 2026"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": null, ""tagged_users"": [], ""tagged_hashtags"": [], ""favorite_count"": 87259, ""bookmark_count"": 1067, ""quote_count"": 657, ""reply_count"": 6725, ""retweet_count"": 14265, ""text"": ""How about federal law enforcement. Should they feel safe calling 911? Right now, they don't, because you've told your police officers not to help them."", ""is_quote"": true, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""1542228578"", ""id"": ""2016546882261045261"", ""conversation_id"": ""2016546882261045261"", ""source"": ""<a href=\""https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>"", ""views"": ""9210714"", ""in_reply_to_status_id"": null, ""quoted_status_id"": ""2016517831538446802"", ""url"": ""https://x.com/JDVance/status/2016546882261045261""}",2,,2016517831538446802
23,x,2016223471307784539,https://x.com/JDVance/status/2016223471307784539,,,en,JDVance,JD Vance,government,"Today we remember the millions of lives lost during the Holocaust, the millions of stories of individual bravery and heroism, and one of the enduring lessons of one of the darkest chapters in human history: that while humans create beautiful things and are full of compassion, https://t.co/2UwFcy4Kmp",Tue Jan 27 18:55:09 +0000 2026,2026-02-01T18:39:40.083143+00:00,"[{""url"": ""https://pbs.twimg.com/media/G_sQRtmWgAAD62L.jpg"", ""type"": ""photo""}, {""url"": ""https://pbs.twimg.com/media/G_sQRtTWIAAS0o3.jpg"", ""type"": ""photo""}, {""url"": ""https://pbs.twimg.com/media/G_sQRtmXwAAzEbF.jpg"", ""type"": ""photo""}, {""url"": ""https://pbs.twimg.com/media/G_sQRsvWMAAMBr5.jpg"", ""type"": ""photo""}]","{""favorite_count"": 36840, ""retweet_count"": 4339, ""reply_count"": 8222, ""quote_count"": 975, ""bookmark_count"": 828, ""views"": ""4303038""}","{""created_at"": ""Tue Jan 27 18:55:09 +0000 2026"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": [""https://pbs.twimg.com/media/G_sQRtmWgAAD62L.jpg"", ""https://pbs.twimg.com/media/G_sQRtTWIAAS0o3.jpg"", ""https://pbs.twimg.com/media/G_sQRtmXwAAzEbF.jpg"", ""https://pbs.twimg.com/media/G_sQRsvWMAAMBr5.jpg""], ""tagged_users"": [], ""tagged_hashtags"": [], ""favorite_count"": 36840, ""bookmark_count"": 828, ""quote_count"": 975, ""reply_count"": 8222, ""retweet_count"": 4339, ""text"": ""Today we remember the millions of lives lost during the Holocaust, the millions of stories of individual bravery and heroism, and one of the enduring lessons of one of the darkest chapters in human history: that while humans create beautiful things and are full of compassion, https://t.co/2UwFcy4Kmp"", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""1542228578"", ""id"": ""2016223471307784539"", ""conversation_id"": ""2016223471307784539"", ""source"": ""<a href=\""https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>"", ""views"": ""4303038"", ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/JDVance/status/2016223471307784539""}",2,,
24,x,2015918587609772148,https://x.com/JDVance/status/2015918587609772148,,,en,JDVance,JD Vance,government,"""We really want illegal aliens to vote in elections and will riot to ensure that it is so.""",Mon Jan 26 22:43:39 +0000 2026,2026-02-01T18:39:40.083178+00:00,[],"{""favorite_count"": 169321, ""retweet_count"": 18926, ""reply_count"": 10998, ""quote_count"": 1413, ""bookmark_count"": 2803, ""views"": ""11858565""}","{""created_at"": ""Mon Jan 26 22:43:39 +0000 2026"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": null, ""tagged_users"": [], ""tagged_hashtags"": [], ""favorite_count"": 169321, ""bookmark_count"": 2803, ""quote_count"": 1413, ""reply_count"": 10998, ""retweet_count"": 18926, ""text"": ""\""We really want illegal aliens to vote in elections and will riot to ensure that it is so.\"""", ""is_quote"": true, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""1542228578"", ""id"": ""2015918587609772148"", ""conversation_id"": ""2015918587609772148"", ""source"": ""<a href=\""https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>"", ""views"": ""11858565"", ""in_reply_to_status_id"": null, ""quoted_status_id"": ""2015564598078738922"", ""url"": ""https://x.com/JDVance/status/2015918587609772148""}",2,,2015564598078738922
25,x,2015788442404245911,https://x.com/JDVance/status/2015788442404245911,,,zxx,JDVance,JD Vance,government,https://t.co/fvGbhBZ1ZA,Mon Jan 26 14:06:30 +0000 2026,2026-02-01T18:39:40.083203+00:00,"[{""url"": ""https://pbs.twimg.com/media/G_mE5XJWAAAoOjb.jpg"", ""type"": ""photo""}]","{""favorite_count"": 113026, ""retweet_count"": 14087, ""reply_count"": 7645, ""quote_count"": 667, ""bookmark_count"": 1446, ""views"": ""2127634""}","{""created_at"": ""Mon Jan 26 14:06:30 +0000 2026"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": [""https://pbs.twimg.com/media/G_mE5XJWAAAoOjb.jpg""], ""tagged_users"": [], ""tagged_hashtags"": [], ""favorite_count"": 113026, ""bookmark_count"": 1446, ""quote_count"": 667, ""reply_count"": 7645, ""retweet_count"": 14087, ""text"": ""https://t.co/fvGbhBZ1ZA"", ""is_quote"": false, ""is_retweet"": false, ""language"": ""zxx"", ""user_id"": ""1542228578"", ""id"": ""2015788442404245911"", ""conversation_id"": ""2015788442404245911"", ""source"": ""<a href=\""https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>"", ""views"": ""2127634"", ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/JDVance/status/2015788442404245911""}",2,,
26,x,2015537769582301388,https://x.com/JDVance/status/2015537769582301388,,,en,JDVance,JD Vance,government,"When I was in Minneapolis, I heard a number of crazy stories. But near the top of the list:

A couple of off duty ICE and CBP officers were going to dinner in Minneapolis. They were doxed and their location revealed, and the restaurant was then mobbed. The officers were locked in",Sun Jan 25 21:30:25 +0000 2026,2026-02-01T18:39:40.083226+00:00,[],"{""favorite_count"": 178379, ""retweet_count"": 28718, ""reply_count"": 28687, ""quote_count"": 3790, ""bookmark_count"": 5870, ""views"": ""22319172""}","{""created_at"": ""Sun Jan 25 21:30:25 +0000 2026"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": null, ""tagged_users"": [], ""tagged_hashtags"": [], ""favorite_count"": 178379, ""bookmark_count"": 5870, ""quote_count"": 3790, ""reply_count"": 28687, ""retweet_count"": 28718, ""text"": ""When I was in Minneapolis, I heard a number of crazy stories. But near the top of the list:\n\nA couple of off duty ICE and CBP officers were going to dinner in Minneapolis. They were doxed and their location revealed, and the restaurant was then mobbed. The officers were locked in"", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""1542228578"", ""id"": ""2015537769582301388"", ""conversation_id"": ""2015537769582301388"", ""source"": ""<a href=\""https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>"", ""views"": ""22319172"", ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/JDVance/status/2015537769582301388""}",2,,
27,x,2015285455940399296,https://x.com/JDVance/status/2015285455940399296,,,en,JDVance,JD Vance,government,"This level of engineered chaos is unique to Minneapolis. It is the direct consequence of far left agitators, working with local authorities.",Sun Jan 25 04:47:49 +0000 2026,2026-02-01T18:39:40.083252+00:00,[],"{""favorite_count"": 195667, ""retweet_count"": 22905, ""reply_count"": 28127, ""quote_count"": 3007, ""bookmark_count"": 2985, ""views"": ""10727738""}","{""created_at"": ""Sun Jan 25 04:47:49 +0000 2026"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": null, ""tagged_users"": [], ""tagged_hashtags"": [], ""favorite_count"": 195667, ""bookmark_count"": 2985, ""quote_count"": 3007, ""reply_count"": 28127, ""retweet_count"": 22905, ""text"": ""This level of engineered chaos is unique to Minneapolis. It is the direct consequence of far left agitators, working with local authorities."", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""1542228578"", ""id"": ""2015285455940399296"", ""conversation_id"": ""2015285455940399296"", ""source"": ""<a href=\""https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>"", ""views"": ""10727738"", ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/JDVance/status/2015285455940399296""}",2,,
28,x,2015145433094402467,https://x.com/JDVance/status/2015145433094402467,,,en,JDVance,JD Vance,government,"When I visited Minnesota, what the ICE agents wanted more than anything was to work with local law enforcement so that situations on the ground didn't get out of hand. 

The local leadership in Minnesota has so far refused to answer those requests. https://t.co/XUGIhXxUv7",Sat Jan 24 19:31:25 +0000 2026,2026-02-01T18:39:40.083275+00:00,"[{""url"": ""https://pbs.twimg.com/media/G_c7106XwAAdCcw.jpg"", ""type"": ""photo""}]","{""favorite_count"": 88853, ""retweet_count"": 16048, ""reply_count"": 19699, ""quote_count"": 1602, ""bookmark_count"": 2399, ""views"": ""5273378""}","{""created_at"": ""Sat Jan 24 19:31:25 +0000 2026"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": [""https://pbs.twimg.com/media/G_c7106XwAAdCcw.jpg""], ""tagged_users"": [], ""tagged_hashtags"": [], ""favorite_count"": 88853, ""bookmark_count"": 2399, ""quote_count"": 1602, ""reply_count"": 19699, ""retweet_count"": 16048, ""text"": ""When I visited Minnesota, what the ICE agents wanted more than anything was to work with local law enforcement so that situations on the ground didn't get out of hand. \n\nThe local leadership in Minnesota has so far refused to answer those requests. https://t.co/XUGIhXxUv7"", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""1542228578"", ""id"": ""2015145433094402467"", ""conversation_id"": ""2015145433094402467"", ""source"": ""<a href=\""https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>"", ""views"": ""5273378"", ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/JDVance/status/2015145433094402467""}",2,,
